Price,Open,Adjusted Close,High,Low,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2020-01-02 00:00:00+00:00,67.42050170898438,68.26496124267578,68.43399810791016,67.32450103759766,27278000
2020-01-03 00:00:00+00:00,67.4000015258789,67.90785217285156,68.6875,67.36599731445312,23408000
2020-01-06 00:00:00+00:00,67.58149719238281,69.71786499023438,69.91600036621094,67.55000305175781,46768000
2020-01-07 00:00:00+00:00,70.02300262451172,69.58320617675781,70.17500305175781,69.5780029296875,34330000
2020-01-08 00:00:00+00:00,69.74099731445312,70.07847595214844,70.59249877929688,69.63150024414062,35314000
2020-01-09 00:00:00+00:00,71.09649658203125,70.81414794921875,71.43399810791016,70.510498046875,33200000
2020-01-10 00:00:00+00:00,71.47350311279297,71.27152252197266,71.74700164794922,70.9800033569336,26258000
2020-01-13 00:00:00+00:00,71.76249694824219,71.82366180419922,72.0739974975586,71.26850128173828,30730000
2020-01-14 00:00:00+00:00,72.0,71.35282135009766,72.13150024414062,71.38849639892578,26076000
2020-01-15 00:00:00+00:00,71.6510009765625,71.78225708007812,72.03900146484375,71.58300018310547,21550000
2020-01-16 00:00:00+00:00,72.27249908447266,72.32891082763672,72.53500366210938,72.0,26080000
2020-01-17 00:00:00+00:00,73.12699890136719,73.79327392578125,74.02749633789062,72.82749938964844,52424000
2020-01-21 00:00:00+00:00,73.94999694824219,73.929443359375,74.49400329589844,73.510498046875,48930000
2020-01-22 00:00:00+00:00,74.48650360107422,74.01023864746094,75.02899932861328,74.13300323486328,28458000
2020-01-23 00:00:00+00:00,74.37750244140625,74.05113220214844,74.67500305175781,74.01599884033203,26650000
2020-01-24 00:00:00+00:00,74.64099884033203,73.12742614746094,74.70999908447266,73.15899658203125,29786000
2020-01-27 00:00:00+00:00,71.5770034790039,71.40968322753906,71.8290023803711,70.9749984741211,34132000
2020-01-28 00:00:00+00:00,72.08699798583984,72.34586334228516,72.73999786376953,71.51799774169922,29724000
2020-01-29 00:00:00+00:00,72.9229965209961,72.65509033203125,73.20700073242188,72.26950073242188,21566000
2020-01-30 00:00:00+00:00,71.90499877929688,72.53289794921875,72.76249694824219,71.75,27110000
2020-01-31 00:00:00+00:00,73.39299774169922,71.46205139160156,73.4834976196289,71.35299682617188,43822000
2020-02-03 00:00:00+00:00,73.0824966430664,73.94689178466797,74.31500244140625,72.83049774169922,71636000
2020-02-04 00:00:00+00:00,72.72450256347656,72.09198760986328,73.36699676513672,71.10150146484375,95880000
